ID	gene	chr	cds_start	cds_end	type
rna-XM_706869.2	XM_706869.2	NC_032089.1	832110	832620	mRNA
rna-XM_706871.2	XM_706871.2	NC_032089.1	833226	833766	mRNA
rna-XM_706872.2	XM_706872.2	NC_032089.1	834228	836838	mRNA
rna-XM_706874.2	XM_706874.2	NC_032089.1	838230	838758	mRNA
rna-XM_706875.2	XM_706875.2	NC_032089.1	839277	840204	mRNA
rna-XM_706876.2	XM_706876.2	NC_032089.1	840358	841801	mRNA
rna-XM_704925.2	XM_704925.2	NC_032089.1	842767	843802	mRNA
rna-XM_706878.1	XM_706878.1	NC_032089.1	844769	845783	mRNA
rna-XM_706879.2	XM_706879.2	NC_032089.1	846648	848745	mRNA
rna-XM_706880.2	XM_706880.2	NC_032089.1	848807	850970	mRNA
rna-XM_706882.1	XM_706882.1	NC_032089.1	851795	852227	mRNA
rna-XM_708550.2	XM_708550.2	NC_032089.1	853942	855709	mRNA
rna-XM_019475090.1	XM_019475090.1	NC_032089.1	855856	857047	mRNA
rna-XM_708552.1	XM_708552.1	NC_032089.1	857250	857895	mRNA
rna-XM_708553.2	XM_708553.2	NC_032089.1	857905	859393	mRNA
rna-XM_708554.2	XM_708554.2	NC_032089.1	859620	860469	mRNA
rna-XM_708555.2	XM_708555.2	NC_032089.1	862033	862951	mRNA
rna-XM_708557.1	XM_708557.1	NC_032089.1	863012	864074	mRNA
rna-XM_708558.2	XM_708558.2	NC_032089.1	864121	866671	mRNA
rna-XM_708559.2	XM_708559.2	NC_032089.1	867379	868414	mRNA
rna-XM_708560.1	XM_708560.1	NC_032089.1	868502	869087	mRNA
rna-XM_708561.2	XM_708561.2	NC_032089.1	869422	870325	mRNA
rna-XM_708562.1	XM_708562.1	NC_032089.1	870670	871066	mRNA
rna-XM_708563.1	XM_708563.1	NC_032089.1	871930	872323	mRNA
rna-XM_708564.2	XM_708564.2	NC_032089.1	872591	873764	mRNA
rna-XM_708565.2	XM_708565.2	NC_032089.1	874581	875391	mRNA
rna-XM_019475091.1	XM_019475091.1	NC_032089.1	876391	877791	mRNA
rna-XM_708568.2	XM_708568.2	NC_032089.1	878741	879311	mRNA
rna-XM_019475092.1	XM_019475092.1	NC_032089.1	879635	880616	mRNA
rna-XM_708570.1	XM_708570.1	NC_032089.1	880939	881257	mRNA
rna-XM_708572.1	XM_708572.1	NC_032089.1	882164	882575	mRNA
rna-XM_708573.2	XM_708573.2	NC_032089.1	882918	884154	mRNA
rna-XM_708574.1	XM_708574.1	NC_032089.1	884549	885734	mRNA
rna-XM_019475093.1	XM_019475093.1	NC_032089.1	886009	889117	mRNA
rna-XM_708576.2	XM_708576.2	NC_032089.1	890372	892310	mRNA
rna-XM_708577.1	XM_708577.1	NC_032089.1	892909	893674	mRNA
rna-XM_708578.1	XM_708578.1	NC_032089.1	895091	895877	mRNA
rna-XM_708580.2	XM_708580.2	NC_032089.1	897941	899552	mRNA
rna-XM_708581.2	XM_708581.2	NC_032089.1	899991	900945	mRNA
rna-XM_705319.2	XM_705319.2	NC_032089.1	901559	903929	mRNA
rna-XM_019475094.1	XM_019475094.1	NC_032089.1	905273	905525	mRNA
rna-XM_705317.1	XM_705317.1	NC_032089.1	905957	906560	mRNA
rna-XM_705316.2	XM_705316.2	NC_032089.1	907131	908076	mRNA
rna-XM_705314.2	XM_705314.2	NC_032089.1	908569	910795	mRNA
rna-XM_019475095.1	XM_019475095.1	NC_032089.1	911108	914328	mRNA
rna-XM_705312.1	XM_705312.1	NC_032089.1	914538	915072	mRNA
rna-XM_705311.1	XM_705311.1	NC_032089.1	915264	916104	mRNA
rna-XM_019475096.1	XM_019475096.1	NC_032089.1	916436	917263	mRNA
rna-XM_705310.1	XM_705310.1	NC_032089.1	916800	917169	mRNA
rna-XM_019475097.1	XM_019475097.1	NC_032089.1	917490	918323	mRNA
rna-XM_707133.1	XM_707133.1	NC_032089.1	918744	919554	mRNA
rna-XM_707135.2	XM_707135.2	NC_032089.1	920166	920688	mRNA
rna-XM_707137.2	XM_707137.2	NC_032089.1	921714	925908	mRNA
rna-XM_707138.2	XM_707138.2	NC_032089.1	926874	927996	mRNA
rna-XM_707139.1	XM_707139.1	NC_032089.1	929090	930743	mRNA
rna-XM_707140.1	XM_707140.1	NC_032089.1	931182	932622	mRNA
rna-XM_019475098.1	XM_019475098.1	NC_032089.1	932753	933831	mRNA
rna-XM_707142.2	XM_707142.2	NC_032089.1	934146	935706	mRNA
rna-XM_707143.2	XM_707143.2	NC_032089.1	936077	938918	mRNA
rna-XM_707144.1	XM_707144.1	NC_032089.1	939164	939467	mRNA
rna-XM_707145.2	XM_707145.2	NC_032089.1	940012	941746	mRNA
rna-XM_707146.2	XM_707146.2	NC_032089.1	941945	943343	mRNA
rna-XM_707147.2	XM_707147.2	NC_032089.1	943639	944467	mRNA
rna-XM_019475099.1	XM_019475099.1	NC_032089.1	946250	946439	mRNA
rna-XM_707148.2	XM_707148.2	NC_032089.1	947536	948574	mRNA
rna-XM_019475100.1	XM_019475100.1	NC_032089.1	949328	951471	mRNA
rna-XM_707150.2	XM_707150.2	NC_032089.1	952319	954050	mRNA
rna-XM_708500.2	XM_708500.2	NC_032089.1	954195	957687	mRNA
rna-XM_708499.2	XM_708499.2	NC_032089.1	958784	960746	mRNA
rna-XM_708498.2	XM_708498.2	NC_032089.1	961929	964107	mRNA
rna-XM_708497.2	XM_708497.2	NC_032089.1	965165	970607	mRNA
rna-XM_708496.2	XM_708496.2	NC_032089.1	970916	972158	mRNA
rna-XM_708495.2	XM_708495.2	NC_032089.1	973479	974406	mRNA
rna-XM_708493.2	XM_708493.2	NC_032089.1	974964	976872	mRNA
rna-XM_708492.2	XM_708492.2	NC_032089.1	977198	979934	mRNA
rna-XM_708490.2	XM_708490.2	NC_032089.1	980591	981179	mRNA
rna-XM_019475101.1	XM_019475101.1	NC_032089.1	982169	982391	mRNA
rna-XM_708489.2	XM_708489.2	NC_032089.1	982544	983831	mRNA
rna-XM_708488.2	XM_708488.2	NC_032089.1	984728	985775	mRNA
rna-XM_708486.2	XM_708486.2	NC_032089.1	986262	987447	mRNA
rna-XM_708485.2	XM_708485.2	NC_032089.1	987524	990488	mRNA
rna-XM_708484.2	XM_708484.2	NC_032089.1	991621	992782	mRNA
rna-XM_708482.2	XM_708482.2	NC_032089.1	994376	997034	mRNA
rna-XM_708480.2	XM_708480.2	NC_032089.1	997296	997971	mRNA
rna-XM_708479.2	XM_708479.2	NC_032089.1	998117	1000229	mRNA
rna-XM_708478.2	XM_708478.2	NC_032089.1	1001616	1003743	mRNA
rna-XM_708477.1	XM_708477.1	NC_032089.1	1003913	1004285	mRNA
rna-XM_708476.2	XM_708476.2	NC_032089.1	1004468	1007279	mRNA
rna-XM_708475.2	XM_708475.2	NC_032089.1	1007443	1007815	mRNA
rna-XM_708474.1	XM_708474.1	NC_032089.1	1008954	1011525	mRNA
rna-XM_708473.2	XM_708473.2	NC_032089.1	1012990	1014757	mRNA
rna-XM_708472.1	XM_708472.1	NC_032089.1	1015096	1015459	mRNA
rna-XM_708471.2	XM_708471.2	NC_032089.1	1015785	1016976	mRNA
rna-XM_708470.2	XM_708470.2	NC_032089.1	1017680	1019972	mRNA
rna-XM_708469.2	XM_708469.2	NC_032089.1	1020125	1021085	mRNA
rna-XM_708468.1	XM_708468.1	NC_032089.1	1021666	1022368	mRNA
rna-XM_708467.1	XM_708467.1	NC_032089.1	1023214	1023751	mRNA
rna-XM_708466.2	XM_708466.2	NC_032089.1	1028270	1032458	mRNA
rna-XM_705769.2	XM_705769.2	NC_032089.1	1033843	1035829	mRNA
rna-XM_705770.2	XM_705770.2	NC_032089.1	1036803	1040895	mRNA
rna-XM_705771.2	XM_705771.2	NC_032089.1	1041963	1043523	mRNA
rna-XM_705772.2	XM_705772.2	NC_032089.1	1044361	1045495	mRNA
rna-XM_705773.2	XM_705773.2	NC_032089.1	1048308	1050273	mRNA
rna-XM_705774.2	XM_705774.2	NC_032089.1	1050451	1051426	mRNA
rna-XM_705775.2	XM_705775.2	NC_032089.1	1051993	1053736	mRNA
rna-XM_019475102.1	XM_019475102.1	NC_032089.1	1054103	1054799	mRNA
rna-XM_705777.2	XM_705777.2	NC_032089.1	1055312	1057673	mRNA
rna-XM_705778.2	XM_705778.2	NC_032089.1	1058029	1059178	mRNA
rna-XM_705641.2	XM_705641.2	NC_032089.1	1059227	1061885	mRNA
rna-XM_705640.2	XM_705640.2	NC_032089.1	1064008	1065736	mRNA
rna-XM_705639.2	XM_705639.2	NC_032089.1	1066116	1067232	mRNA
rna-XM_705638.2	XM_705638.2	NC_032089.1	1067543	1068347	mRNA
rna-XM_705637.2	XM_705637.2	NC_032089.1	1068522	1069635	mRNA
rna-XM_705636.2	XM_705636.2	NC_032089.1	1070514	1071795	mRNA
rna-XM_705633.2	XM_705633.2	NC_032089.1	1082623	1083892	mRNA
rna-XM_710791.2	XM_710791.2	NC_032089.1	1084949	1085183	mRNA
rna-XM_710790.1	XM_710790.1	NC_032089.1	1092613	1093810	mRNA
rna-XM_710789.2	XM_710789.2	NC_032089.1	1094678	1095959	mRNA
rna-XM_019475103.1	XM_019475103.1	NC_032089.1	1097141	1097528	mRNA
rna-XM_019475104.1	XM_019475104.1	NC_032089.1	1098255	1098588	mRNA
rna-XM_710788.2	XM_710788.2	NC_032089.1	1099256	1100150	mRNA
rna-XM_710787.2	XM_710787.2	NC_032089.1	1101240	1102398	mRNA
rna-XM_710786.1	XM_710786.1	NC_032089.1	1102610	1103048	mRNA
rna-XM_710785.1	XM_710785.1	NC_032089.1	1103296	1103884	mRNA
rna-XM_710783.2	XM_710783.2	NC_032089.1	1104006	1105341	mRNA
rna-XM_710784.2	XM_710784.2	NC_032089.1	1104247	1104862	mRNA
rna-XM_710782.2	XM_710782.2	NC_032089.1	1105630	1107547	mRNA
rna-XM_710781.2	XM_710781.2	NC_032089.1	1108145	1108865	mRNA
rna-XM_710780.2	XM_710780.2	NC_032089.1	1109134	1110883	mRNA
rna-XM_710779.2	XM_710779.2	NC_032089.1	1111171	1113130	mRNA
rna-XM_710776.2	XM_710776.2	NC_032089.1	1113319	1115428	mRNA
rna-XM_710775.2	XM_710775.2	NC_032089.1	1116244	1117987	mRNA
rna-XM_710774.2	XM_710774.2	NC_032089.1	1118241	1119618	mRNA
rna-XM_710773.2	XM_710773.2	NC_032089.1	1119918	1122246	mRNA
rna-XM_710772.1	XM_710772.1	NC_032089.1	1123168	1123828	mRNA
rna-XM_710771.2	XM_710771.2	NC_032089.1	1123870	1125682	mRNA
rna-XM_710770.2	XM_710770.2	NC_032089.1	1125925	1128109	mRNA
rna-XM_710769.2	XM_710769.2	NC_032089.1	1128386	1133384	mRNA
rna-XM_710768.2	XM_710768.2	NC_032089.1	1133456	1135511	mRNA
rna-XM_710767.1	XM_710767.1	NC_032089.1	1135747	1136341	mRNA
rna-XM_710766.1	XM_710766.1	NC_032089.1	1136527	1137082	mRNA
rna-XM_710765.1	XM_710765.1	NC_032089.1	1137312	1137870	mRNA
rna-XM_710764.2	XM_710764.2	NC_032089.1	1138276	1140532	mRNA
rna-XM_710761.2	XM_710761.2	NC_032089.1	1141074	1142832	mRNA
rna-XM_710762.1	XM_710762.1	NC_032089.1	1142086	1142581	mRNA
rna-XM_710760.2	XM_710760.2	NC_032089.1	1143980	1148279	mRNA
rna-XM_710759.2	XM_710759.2	NC_032089.1	1149113	1150163	mRNA
rna-XM_710758.1	XM_710758.1	NC_032089.1	1150296	1151418	mRNA
rna-XM_710757.1	XM_710757.1	NC_032089.1	1151707	1152454	mRNA
rna-XM_710756.1	XM_710756.1	NC_032089.1	1152768	1155042	mRNA
rna-XM_019475105.1	XM_019475105.1	NC_032089.1	1155541	1155790	mRNA
rna-XM_710755.2	XM_710755.2	NC_032089.1	1158879	1160955	mRNA
rna-XM_019475106.1	XM_019475106.1	NC_032089.1	1161280	1162890	mRNA
rna-XM_710753.2	XM_710753.2	NC_032089.1	1163602	1164622	mRNA
rna-XM_019475107.1	XM_019475107.1	NC_032089.1	1166876	1167580	mRNA
rna-XM_713421.2	XM_713421.2	NC_032089.1	1169205	1173921	mRNA
rna-XM_713420.2	XM_713420.2	NC_032089.1	1174223	1175690	mRNA
rna-XM_713418.2	XM_713418.2	NC_032089.1	1175775	1177029	mRNA
rna-XM_713417.2	XM_713417.2	NC_032089.1	1177542	1180872	mRNA
rna-XM_713416.1	XM_713416.1	NC_032089.1	1181155	1182355	mRNA
rna-XM_713415.1	XM_713415.1	NC_032089.1	1182506	1183265	mRNA
rna-XM_713413.2	XM_713413.2	NC_032089.1	1183317	1187598	mRNA
rna-XM_713412.1	XM_713412.1	NC_032089.1	1188180	1189434	mRNA
rna-XM_713411.1	XM_713411.1	NC_032089.1	1189531	1189963	mRNA
rna-XM_713409.1	XM_713409.1	NC_032089.1	1190241	1190988	mRNA
rna-XM_019475108.1	XM_019475108.1	NC_032089.1	1191580	1192072	mRNA
rna-XM_713407.1	XM_713407.1	NC_032089.1	1192510	1194184	mRNA
rna-XM_019475109.1	XM_019475109.1	NC_032089.1	1195170	1196708	mRNA
rna-XM_713406.2	XM_713406.2	NC_032089.1	1196995	1198138	mRNA
rna-XM_713404.2	XM_713404.2	NC_032089.1	1198352	1203407	mRNA
rna-XM_713403.2	XM_713403.2	NC_032089.1	1204127	1204523	mRNA
rna-XM_713402.2	XM_713402.2	NC_032089.1	1206047	1207700	mRNA
rna-XM_713401.2	XM_713401.2	NC_032089.1	1208497	1210402	mRNA
rna-XM_019475110.1	XM_019475110.1	NC_032089.1	1210685	1210895	mRNA
rna-XM_713400.1	XM_713400.1	NC_032089.1	1211014	1211707	mRNA
rna-XM_713399.1	XM_713399.1	NC_032089.1	1211851	1212328	mRNA
rna-XM_713397.1	XM_713397.1	NC_032089.1	1212361	1213378	mRNA
rna-XM_713396.1	XM_713396.1	NC_032089.1	1213934	1214855	mRNA
rna-XM_713395.2	XM_713395.2	NC_032089.1	1215413	1216451	mRNA
rna-XM_713394.2	XM_713394.2	NC_032089.1	1216758	1217970	mRNA
rna-XM_713392.1	XM_713392.1	NC_032089.1	1218268	1219270	mRNA
rna-XM_713391.2	XM_713391.2	NC_032089.1	1219786	1220767	mRNA
rna-XM_713390.2	XM_713390.2	NC_032089.1	1221542	1222529	mRNA
rna-XM_713389.2	XM_713389.2	NC_032089.1	1223688	1224744	mRNA
rna-XM_713388.2	XM_713388.2	NC_032089.1	1226685	1229604	mRNA
rna-XM_713387.2	XM_713387.2	NC_032089.1	1231375	1232920	mRNA
rna-XM_713386.2	XM_713386.2	NC_032089.1	1236304	1238380	mRNA
rna-XM_713384.2	XM_713384.2	NC_032089.1	1238528	1241924	mRNA
rna-XM_713383.2	XM_713383.2	NC_032089.1	1244646	1247667	mRNA
rna-XM_713381.1	XM_713381.1	NC_032089.1	1248212	1249460	mRNA
rna-XM_713380.2	XM_713380.2	NC_032089.1	1251549	1252941	mRNA
rna-XM_713379.2	XM_713379.2	NC_032089.1	1254842	1256615	mRNA
rna-XM_713377.1	XM_713377.1	NC_032089.1	1257106	1259197	mRNA
rna-XM_713376.1	XM_713376.1	NC_032089.1	1259287	1260358	mRNA
rna-XM_713375.2	XM_713375.2	NC_032089.1	1261682	1263329	mRNA
rna-XM_713374.1	XM_713374.1	NC_032089.1	1263837	1264770	mRNA
rna-XM_713373.2	XM_713373.2	NC_032089.1	1265499	1267533	mRNA
rna-XM_713372.2	XM_713372.2	NC_032089.1	1267646	1268351	mRNA
rna-XM_713371.2	XM_713371.2	NC_032089.1	1268616	1271166	mRNA
rna-XM_019475111.1	XM_019475111.1	NC_032089.1	1271298	1271640	mRNA
rna-XM_713369.2	XM_713369.2	NC_032089.1	1272150	1272585	mRNA
rna-XM_713368.1	XM_713368.1	NC_032089.1	1272826	1273369	mRNA
rna-XM_713367.2	XM_713367.2	NC_032089.1	1273456	1274497	mRNA
rna-XM_713366.2	XM_713366.2	NC_032089.1	1274860	1277509	mRNA
rna-XM_713365.1	XM_713365.1	NC_032089.1	1278574	1280680	mRNA
rna-XM_713364.1	XM_713364.1	NC_032089.1	1281139	1282936	mRNA
rna-XM_713363.1	XM_713363.1	NC_032089.1	1283081	1283711	mRNA
rna-XM_019475112.1	XM_019475112.1	NC_032089.1	1284279	1285402	mRNA
rna-XM_713360.2	XM_713360.2	NC_032089.1	1288904	1289630	mRNA
rna-XM_713359.1	XM_713359.1	NC_032089.1	1289660	1291016	mRNA
rna-XM_704918.2	XM_704918.2	NC_032089.1	1292810	1293806	mRNA
rna-XM_704917.2	XM_704917.2	NC_032089.1	1293013	1293619	mRNA
rna-XM_705011.2	XM_705011.2	NC_032089.1	1294854	1296609	mRNA
rna-XM_705787.2	XM_705787.2	NC_032089.1	1297211	1298261	mRNA
rna-XM_705786.2	XM_705786.2	NC_032089.1	1298403	1299762	mRNA
rna-XM_705785.2	XM_705785.2	NC_032089.1	1300698	1302570	mRNA
rna-XM_705784.2	XM_705784.2	NC_032089.1	1306249	1308475	mRNA
rna-XM_705783.2	XM_705783.2	NC_032089.1	1309502	1310432	mRNA
rna-XM_705782.1	XM_705782.1	NC_032089.1	1310815	1313557	mRNA
rna-XM_705781.2	XM_705781.2	NC_032089.1	1314437	1316969	mRNA
rna-XM_705187.2	XM_705187.2	NC_032089.1	1337606	1340003	mRNA
rna-XM_713771.2	XM_713771.2	NC_032089.1	1344840	1348191	mRNA
rna-XM_713770.1	XM_713770.1	NC_032089.1	1350782	1353404	mRNA
rna-XM_713769.1	XM_713769.1	NC_032089.1	1353981	1355679	mRNA
rna-XM_713768.1	XM_713768.1	NC_032089.1	1356732	1357260	mRNA
rna-XM_713767.1	XM_713767.1	NC_032089.1	1359376	1359700	mRNA
rna-XM_713766.2	XM_713766.2	NC_032089.1	1359947	1360724	mRNA
rna-XM_713765.2	XM_713765.2	NC_032089.1	1360999	1363132	mRNA
rna-XM_713763.2	XM_713763.2	NC_032089.1	1364406	1366992	mRNA
rna-XM_713762.2	XM_713762.2	NC_032089.1	1367103	1369278	mRNA
rna-XM_713761.2	XM_713761.2	NC_032089.1	1370779	1372147	mRNA
rna-XM_713760.2	XM_713760.2	NC_032089.1	1372797	1375413	mRNA
rna-XM_019475113.1	XM_019475113.1	NC_032089.1	1375842	1376671	mRNA
rna-XM_713759.1	XM_713759.1	NC_032089.1	1377035	1377428	mRNA
rna-XM_019475114.1	XM_019475114.1	NC_032089.1	1377811	1378198	mRNA
rna-XM_019475115.1	XM_019475115.1	NC_032089.1	1378614	1379223	mRNA
rna-XM_713758.2	XM_713758.2	NC_032089.1	1380390	1381107	mRNA
rna-XM_713757.1	XM_713757.1	NC_032089.1	1381133	1382531	mRNA
rna-XM_713755.2	XM_713755.2	NC_032089.1	1382825	1389647	mRNA
rna-XM_713754.2	XM_713754.2	NC_032089.1	1390211	1394330	mRNA
rna-XM_713753.2	XM_713753.2	NC_032089.1	1395027	1396152	mRNA
rna-XM_713752.2	XM_713752.2	NC_032089.1	1398175	1404556	mRNA
rna-XM_713750.2	XM_713750.2	NC_032089.1	1404815	1406129	mRNA
rna-XM_713749.1	XM_713749.1	NC_032089.1	1407256	1408294	mRNA
rna-XM_713748.2	XM_713748.2	NC_032089.1	1408971	1409409	mRNA
rna-XM_713747.2	XM_713747.2	NC_032089.1	1409767	1410970	mRNA
rna-XM_713746.2	XM_713746.2	NC_032089.1	1411657	1412701	mRNA
rna-XM_713745.2	XM_713745.2	NC_032089.1	1413015	1415442	mRNA
rna-XM_713744.1	XM_713744.1	NC_032089.1	1417194	1417896	mRNA
rna-XM_713743.2	XM_713743.2	NC_032089.1	1418522	1421138	mRNA
rna-XM_019475116.1	XM_019475116.1	NC_032089.1	1421364	1421508	mRNA
rna-XM_713742.1	XM_713742.1	NC_032089.1	1421837	1422404	mRNA
rna-XM_713741.1	XM_713741.1	NC_032089.1	1422904	1424605	mRNA
rna-XM_713740.2	XM_713740.2	NC_032089.1	1425322	1427644	mRNA
rna-XM_713739.2	XM_713739.2	NC_032089.1	1427894	1430957	mRNA
rna-XM_713738.2	XM_713738.2	NC_032089.1	1431950	1432876	mRNA
rna-XM_713736.2	XM_713736.2	NC_032089.1	1433429	1435013	mRNA
rna-XM_713735.2	XM_713735.2	NC_032089.1	1435370	1436402	mRNA
rna-XM_713734.2	XM_713734.2	NC_032089.1	1436435	1437638	mRNA
rna-XM_713733.2	XM_713733.2	NC_032089.1	1440079	1440790	mRNA
rna-XM_713732.2	XM_713732.2	NC_032089.1	1441423	1442053	mRNA
rna-XM_713731.2	XM_713731.2	NC_032089.1	1442281	1442668	mRNA
rna-XM_713729.2	XM_713729.2	NC_032089.1	1444435	1445959	mRNA
rna-XM_713728.2	XM_713728.2	NC_032089.1	1447121	1449623	mRNA
rna-XM_713727.1	XM_713727.1	NC_032089.1	1449872	1450304	mRNA
rna-XM_713726.2	XM_713726.2	NC_032089.1	1450583	1451759	mRNA
rna-XM_713725.2	XM_713725.2	NC_032089.1	1453349	1454807	mRNA
rna-XM_713723.1	XM_713723.1	NC_032089.1	1455537	1456530	mRNA
rna-XM_019475117.1	XM_019475117.1	NC_032089.1	1457211	1457505	mRNA
rna-XM_713721.2	XM_713721.2	NC_032089.1	1459267	1461322	mRNA
rna-XM_713720.1	XM_713720.1	NC_032089.1	1462709	1464203	mRNA
rna-XM_019475118.1	XM_019475118.1	NC_032089.1	1464433	1464637	mRNA
rna-XM_019475119.1	XM_019475119.1	NC_032089.1	1465176	1468227	mRNA
rna-XM_019475120.1	XM_019475120.1	NC_032089.1	1468464	1469275	mRNA
rna-XM_019475121.1	XM_019475121.1	NC_032089.1	1469636	1470274	mRNA
rna-XM_713716.2	XM_713716.2	NC_032089.1	1470484	1473181	mRNA
rna-XM_713715.2	XM_713715.2	NC_032089.1	1473494	1474850	mRNA
rna-XM_713714.2	XM_713714.2	NC_032089.1	1475648	1479446	mRNA
rna-XM_713711.2	XM_713711.2	NC_032089.1	1479744	1482981	mRNA
rna-XM_713710.2	XM_713710.2	NC_032089.1	1484761	1485664	mRNA
rna-XM_713708.2	XM_713708.2	NC_032089.1	1485815	1487471	mRNA
rna-XM_713706.2	XM_713706.2	NC_032089.1	1487706	1489140	mRNA
rna-XM_713705.2	XM_713705.2	NC_032089.1	1490451	1492731	mRNA
rna-XM_713702.2	XM_713702.2	NC_032089.1	1493063	1494020	mRNA
rna-XM_713700.1	XM_713700.1	NC_032089.1	1494129	1497066	mRNA
rna-XM_713699.2	XM_713699.2	NC_032089.1	1497904	1498981	mRNA
rna-XM_713698.1	XM_713698.1	NC_032089.1	1502166	1503120	mRNA
rna-XM_713697.1	XM_713697.1	NC_032089.1	1504794	1506954	mRNA
rna-XM_019475122.1	XM_019475122.1	NC_032089.1	1507742	1508261	mRNA
rna-XM_713695.1	XM_713695.1	NC_032089.1	1509897	1511547	mRNA
rna-XM_713694.1	XM_713694.1	NC_032089.1	1513267	1513834	mRNA
rna-XM_713693.2	XM_713693.2	NC_032089.1	1514078	1516313	mRNA
rna-XM_713692.2	XM_713692.2	NC_032089.1	1516782	1517724	mRNA
rna-XM_713691.2	XM_713691.2	NC_032089.1	1518187	1521970	mRNA
rna-XM_708807.2	XM_708807.2	NC_032089.1	1526933	1528757	mRNA
rna-XM_708806.2	XM_708806.2	NC_032089.1	1528941	1530747	mRNA
rna-XM_708802.1	XM_708802.1	NC_032089.1	1531431	1534566	mRNA
rna-XM_019475123.1	XM_019475123.1	NC_032089.1	1534760	1535003	mRNA
rna-XM_019475124.1	XM_019475124.1	NC_032089.1	1535147	1535354	mRNA
rna-XM_708801.1	XM_708801.1	NC_032089.1	1536684	1538385	mRNA
rna-XM_708800.1	XM_708800.1	NC_032089.1	1540675	1541422	mRNA
rna-XM_708799.2	XM_708799.2	NC_032089.1	1542213	1544679	mRNA
rna-XM_708798.1	XM_708798.1	NC_032089.1	1545380	1546280	mRNA
rna-XM_708797.2	XM_708797.2	NC_032089.1	1546390	1548133	mRNA
rna-XM_708796.1	XM_708796.1	NC_032089.1	1549756	1551385	mRNA
rna-XM_708795.1	XM_708795.1	NC_032089.1	1551709	1552636	mRNA
rna-XM_708794.1	XM_708794.1	NC_032089.1	1553507	1554062	mRNA
rna-XM_708793.2	XM_708793.2	NC_032089.1	1554221	1555904	mRNA
rna-XM_708792.1	XM_708792.1	NC_032089.1	1556088	1557885	mRNA
rna-XM_708791.1	XM_708791.1	NC_032089.1	1558120	1560640	mRNA
rna-XM_019475125.1	XM_019475125.1	NC_032089.1	1560695	1560905	mRNA
rna-XM_708789.2	XM_708789.2	NC_032089.1	1578885	1580409	mRNA
rna-XM_019475126.1	XM_019475126.1	NC_032089.1	1581152	1584276	mRNA
rna-XM_708787.2	XM_708787.2	NC_032089.1	1584337	1584853	mRNA
rna-XM_708786.2	XM_708786.2	NC_032089.1	1585928	1589840	mRNA
rna-XM_708784.2	XM_708784.2	NC_032089.1	1590521	1592492	mRNA
rna-XM_708783.2	XM_708783.2	NC_032089.1	1595183	1598036	mRNA
rna-XM_708782.2	XM_708782.2	NC_032089.1	1600374	1602015	mRNA
rna-XM_708780.1	XM_708780.1	NC_032089.1	1602166	1603606	mRNA
rna-XM_708779.2	XM_708779.2	NC_032089.1	1604431	1604926	mRNA
rna-XM_708778.2	XM_708778.2	NC_032089.1	1605355	1606747	mRNA
rna-XM_708777.1	XM_708777.1	NC_032089.1	1609044	1610016	mRNA
rna-XM_708776.2	XM_708776.2	NC_032089.1	1611002	1614224	mRNA
rna-XM_706649.1	XM_706649.1	NC_032089.1	1615680	1616832	mRNA
rna-XM_706648.1	XM_706648.1	NC_032089.1	1617097	1619065	mRNA
rna-XM_706647.1	XM_706647.1	NC_032089.1	1619303	1621175	mRNA
rna-XM_706646.2	XM_706646.2	NC_032089.1	1621423	1623418	mRNA
rna-XM_706645.2	XM_706645.2	NC_032089.1	1623837	1624812	mRNA
rna-XM_706644.2	XM_706644.2	NC_032089.1	1625173	1626007	mRNA
rna-XM_706642.2	XM_706642.2	NC_032089.1	1626201	1629063	mRNA
rna-XM_019475127.1	XM_019475127.1	NC_032089.1	1630609	1630705	mRNA
rna-XM_706641.1	XM_706641.1	NC_032089.1	1631816	1634681	mRNA
rna-XM_706640.1	XM_706640.1	NC_032089.1	1635158	1636253	mRNA
rna-XM_706639.2	XM_706639.2	NC_032089.1	1636860	1637820	mRNA
rna-XM_706638.2	XM_706638.2	NC_032089.1	1637845	1639054	mRNA
rna-XM_706637.1	XM_706637.1	NC_032089.1	1639500	1640733	mRNA
rna-XM_706636.2	XM_706636.2	NC_032089.1	1641985	1645111	mRNA
rna-XM_706635.1	XM_706635.1	NC_032089.1	1645622	1646147	mRNA
rna-XM_706634.2	XM_706634.2	NC_032089.1	1646302	1647247	mRNA
rna-XM_706633.2	XM_706633.2	NC_032089.1	1647559	1648828	mRNA
rna-XM_706632.1	XM_706632.1	NC_032089.1	1649646	1650174	mRNA
rna-XM_706631.2	XM_706631.2	NC_032089.1	1651144	1653661	mRNA
rna-XM_706629.1	XM_706629.1	NC_032089.1	1658862	1659375	mRNA
rna-XM_706628.2	XM_706628.2	NC_032089.1	1660185	1662414	mRNA
rna-XM_711442.2	XM_711442.2	NC_032089.1	1666414	1667008	mRNA
rna-XM_711443.1	XM_711443.1	NC_032089.1	1668120	1669215	mRNA
rna-XM_711446.2	XM_711446.2	NC_032089.1	1669742	1672880	mRNA
rna-XM_711447.2	XM_711447.2	NC_032089.1	1674154	1675270	mRNA
rna-XM_711448.2	XM_711448.2	NC_032089.1	1677048	1678674	mRNA
rna-XM_705351.2	XM_705351.2	NC_032089.1	1696625	1699202	mRNA
rna-XM_712494.1	XM_712494.1	NC_032089.1	1699241	1700171	mRNA
