ID	gene	chr	cds_start	cds_end	type
transcript:YBR180W_mRNA	DTR1	II	589740	591459	mRNA
transcript:YBR181C_mRNA	RPS6B	II	591711	592774	mRNA
transcript:YBR182C_mRNA	SMP1	II	593505	594864	mRNA
transcript:YBR182C-A_mRNA		II	595360	595555	mRNA
transcript:YBR183W_mRNA	YPC1	II	596114	597065	mRNA
transcript:YBR184W_mRNA		II	597362	598934	mRNA
transcript:YBR185C_mRNA	MBA1	II	599122	599959	mRNA
transcript:YBR186W_mRNA	PCH2	II	600552	602360	mRNA
transcript:YBR187W_mRNA	GDT1	II	602633	603476	mRNA
transcript:YBR188C_mRNA	NTC20	II	603684	604107	mRNA
transcript:YBR189W_mRNA	RPS9B	II	604507	605508	mRNA
transcript:YBR190W_mRNA		II	605965	606277	mRNA
transcript:YBR191W_mRNA	RPL21A	II	606269	607140	mRNA
transcript:YBR191W-A_mRNA		II	607148	607223	mRNA
transcript:YBR192W_mRNA	RIM2	II	607651	608785	mRNA
transcript:YBR193C_mRNA	MED8	II	609081	609753	mRNA
transcript:YBR194W_mRNA	AIM4	II	610037	610409	mRNA
transcript:YBR195C_mRNA	MSI1	II	610613	611882	mRNA
transcript:YBR196C_mRNA	PGI1	II	612235	613900	mRNA
transcript:YBR196C-A_mRNA		II	614023	614173	mRNA
transcript:YBR196C-B_mRNA		II	614525	614630	mRNA
transcript:YBR197C_mRNA		II	615202	615856	mRNA
transcript:YBR198C_mRNA	TAF5	II	616126	618523	mRNA
transcript:YBR199W_mRNA	KTR4	II	618908	620303	mRNA
transcript:YBR200W_mRNA	BEM1	II	620871	622527	mRNA
transcript:YBR200W-A_mRNA		II	622982	623147	mRNA
transcript:YBR201W_mRNA	DER1	II	623575	624211	mRNA
transcript:YBR201C-A_mRNA		II	624492	624696	mRNA
transcript:YBR202W_mRNA	MCM7	II	625771	628309	mRNA
transcript:YBR203W_mRNA	COS111	II	629167	631942	mRNA
transcript:YBR204C_mRNA	LDH1	II	632253	633381	mRNA
transcript:YBR205W_mRNA	KTR3	II	633621	634836	mRNA
transcript:YBR206W_mRNA		II	634600	634924	mRNA
transcript:YBR207W_mRNA	FTH1	II	635145	636543	mRNA
transcript:YBR208C_mRNA	DUR1,2	II	636702	642210	mRNA
transcript:YBR209W_mRNA		II	642582	642900	mRNA
transcript:YBR210W_mRNA	ERV15	II	645549	645978	mRNA
transcript:YBR211C_mRNA	AME1	II	646157	647132	mRNA
transcript:YBR212W_mRNA	NGR1	II	647885	649904	mRNA
transcript:YBR213W_mRNA	MET8	II	650367	651192	mRNA
transcript:YBR214W_mRNA	SDS24	II	651414	652998	mRNA
transcript:YBR215W_mRNA	HPC2	II	653355	655317	mRNA
transcript:YBR216C_mRNA	YBP1	II	655575	657600	mRNA
transcript:YBR217W_mRNA	ATG12	II	657831	658392	mRNA
transcript:YBR218C_mRNA	PYC2	II	658706	662249	mRNA
transcript:YBR219C_mRNA		II	662498	663303	mRNA
transcript:YBR220C_mRNA		II	662994	664677	mRNA
transcript:YBR221C_mRNA	PDB1	II	665152	666253	mRNA
transcript:YBR221W-A_mRNA		II	666537	666642	mRNA
transcript:YBR222C_mRNA	PCS60	II	666719	668351	mRNA
transcript:YBR223C_mRNA	TDP1	II	668662	670297	mRNA
transcript:YBR223W-A_mRNA		II	668720	668840	mRNA
transcript:YBR224W_mRNA		II	670124	670640	mRNA
transcript:YBR225W_mRNA		II	670626	673329	mRNA
transcript:YBR226C_mRNA		II	673154	673565	mRNA
transcript:YBR227C_mRNA	MCX1	II	673571	675134	mRNA
transcript:YBR228W_mRNA	SLX1	II	675312	676227	mRNA
transcript:YBR229C_mRNA	ROT2	II	676356	679221	mRNA
transcript:YBR230C_mRNA	OM14	II	679548	680050	mRNA
transcript:YBR230W-A_mRNA		II	680361	680562	mRNA
transcript:YBR231C_mRNA	SWC5	II	682178	683090	mRNA
transcript:YBR232C_mRNA		II	683372	683732	mRNA
transcript:YBR233W_mRNA	PBP2	II	683427	684669	mRNA
transcript:YBR233W-A_mRNA	DAD3	II	684976	685261	mRNA
transcript:YBR234C_mRNA	ARC40	II	685437	686592	mRNA
transcript:YBR235W_mRNA	VHC1	II	686900	690263	mRNA
transcript:YBR236C_mRNA	ABD1	II	690382	691693	mRNA
transcript:YBR237W_mRNA	PRP5	II	691968	694518	mRNA
transcript:YBR238C_mRNA		II	695106	697302	mRNA
transcript:YBR239C_mRNA	ERT1	II	698353	699943	mRNA
transcript:YBR240C_mRNA	THI2	II	700489	701842	mRNA
transcript:YBR241C_mRNA		II	702588	704055	mRNA
transcript:YBR242W_mRNA		II	704669	705386	mRNA
transcript:YBR243C_mRNA	ALG7	II	705446	706793	mRNA
transcript:YBR244W_mRNA	GPX2	II	707527	708016	mRNA
transcript:YBR245C_mRNA	ISW1	II	708149	711539	mRNA
transcript:YBR246W_mRNA	RRT2	II	711590	712754	mRNA
transcript:YBR247C_mRNA	ENP1	II	713003	714455	mRNA
transcript:YBR248C_mRNA	HIS7	II	714806	716465	mRNA
transcript:YBR249C_mRNA	ARO4	II	716881	717994	mRNA
transcript:YBR250W_mRNA	SPO23	II	719032	720604	mRNA
transcript:YBR251W_mRNA	MRPS5	II	721389	722313	mRNA
transcript:YBR252W_mRNA	DUT1	II	722610	723054	mRNA
transcript:YBR253W_mRNA	SRB6	II	723269	723635	mRNA
transcript:YBR254C_mRNA	TRS20	II	723735	724263	mRNA
transcript:YBR255W_mRNA	MTC4	II	724455	726540	mRNA
transcript:YBR255C-A_mRNA	RCF3	II	726617	727074	mRNA
transcript:YBR256C_mRNA	RIB5	II	727385	728102	mRNA
transcript:YBR257W_mRNA	POP4	II	728884	729724	mRNA
transcript:YBR258C_mRNA	SHG1	II	729733	730162	mRNA
transcript:YBR259W_mRNA		II	730386	732453	mRNA
transcript:YBR260C_mRNA	RGD1	II	732638	734639	mRNA
transcript:YBR261C_mRNA	TAE1	II	734831	735530	mRNA
transcript:YBR262C_mRNA	MIC12	II	735719	736040	mRNA
transcript:YBR263W_mRNA	SHM1	II	736263	737736	mRNA
transcript:YBR264C_mRNA	YPT10	II	737769	738369	mRNA
transcript:YBR265W_mRNA	TSC10	II	738581	739544	mRNA
transcript:YBR267W_mRNA	REI1	II	739840	741022	mRNA
transcript:YBR266C_mRNA	SLM6	II	739935	740388	mRNA
transcript:YBR268W_mRNA	MRPL37	II	741298	741616	mRNA
transcript:YBR269C_mRNA	SDH8	II	742159	742576	mRNA
transcript:YBR270C_mRNA	BIT2	II	742760	744398	mRNA
transcript:YBR271W_mRNA	EFM2	II	744851	746111	mRNA
transcript:YBR272C_mRNA	HSM3	II	746360	747803	mRNA
transcript:YBR273C_mRNA	UBX7	II	748060	749371	mRNA
transcript:YBR274W_mRNA	CHK1	II	749593	751177	mRNA
transcript:YBR275C_mRNA	RIF1	II	751355	757106	mRNA
transcript:YBR276C_mRNA	PPS1	II	757619	760043	mRNA
transcript:YBR277C_mRNA		II	760214	760616	mRNA
transcript:YBR278W_mRNA	DPB3	II	760293	760899	mRNA
transcript:YBR279W_mRNA	PAF1	II	761256	762594	mRNA
transcript:YBR280C_mRNA	SAF1	II	762783	764697	mRNA
transcript:YBR281C_mRNA	DUG2	II	764969	767606	mRNA
transcript:YBR282W_mRNA	MRPL27	II	768239	768680	mRNA
transcript:YBR283C_mRNA	SSH1	II	768942	770415	mRNA
transcript:YBR284W_mRNA		II	771238	773632	mRNA
transcript:YBR285W_mRNA		II	773921	774356	mRNA
transcript:YBR286W_mRNA	APE3	II	774699	776313	mRNA
transcript:YBR287W_mRNA		II	776570	777854	mRNA
transcript:YBR288C_mRNA	APM3	II	778011	779463	mRNA
transcript:YBR289W_mRNA	SNF5	II	779666	782384	mRNA
transcript:YBR290W_mRNA	BSD2	II	782590	783556	mRNA
transcript:YBR291C_mRNA	CTP1	II	783672	784572	mRNA
transcript:YBR292C_mRNA		II	784701	785073	mRNA
transcript:YBR293W_mRNA	VBA2	II	787005	788430	mRNA
transcript:YBR294W_mRNA	SUL1	II	789234	791814	mRNA
transcript:YBR295W_mRNA	PCA1	II	792848	796499	mRNA
transcript:YBR296C_mRNA	PHO89	II	796797	798522	mRNA
transcript:YBR296C-A_mRNA		II	800122	800242	mRNA
transcript:YBR297W_mRNA	MAL33	II	800522	801929	mRNA
transcript:YBR298C_mRNA	MAL31	II	802630	804475	mRNA
transcript:YBR298C-A_mRNA		II	805034	805256	mRNA
transcript:YBR299W_mRNA	MAL32	II	805350	807105	mRNA
transcript:YBR300C_mRNA		II	808599	809097	mRNA
transcript:YBR301W_mRNA	PAU24	II	809056	809419	mRNA
transcript:YBR302C_mRNA	COS2	II	810339	811479	mRNA
transcript:YCL076W_mRNA		III	1391	2135	mRNA
transcript:YCL073C_mRNA	GEX1	III	6478	8326	mRNA
transcript:YCL069W_mRNA	VBA3	III	9705	11082	mRNA
transcript:YCL068C_mRNA		III	11502	12285	mRNA
transcript:YCL067C_mRNA	HMLALPHA2	III	12385	13018	mRNA
transcript:YCL066W_mRNA	HMLALPHA1	III	13281	13809	mRNA
transcript:YCL065W_mRNA		III	13750	14119	mRNA
transcript:YCL064C_mRNA	CHA1	III	15797	16880	mRNA
transcript:YCL063W_mRNA	VAC17	III	17289	18561	mRNA
transcript:YCL061C_mRNA	MRC1	III	18815	22106	mRNA
transcript:YCL059C_mRNA	KRR1	III	22428	23379	mRNA
transcript:YCL058C_mRNA	FYV5	III	23522	23981	mRNA
transcript:YCL058W-A_mRNA	ADF1	III	23583	23925	mRNA
transcript:YCL057C-A_mRNA	MIC10	III	24031	24325	mRNA
transcript:YCL057W_mRNA	PRD1	III	24767	26906	mRNA
transcript:YCL056C_mRNA	PEX34	III	26924	27359	mRNA
transcript:YCL055W_mRNA	KAR4	III	27928	28936	mRNA
transcript:YCL054W-A_mRNA	RDT1	III	30909	30996	mRNA
transcript:YCL054W_mRNA	SPB1	III	31448	33974	mRNA
transcript:YCL052C_mRNA	PBN1	III	34142	35393	mRNA
transcript:YCL051W_mRNA	LRE1	III	35864	37616	mRNA
transcript:YCL050C_mRNA	APA1	III	37835	38801	mRNA
transcript:YCL049C_mRNA		III	39785	40724	mRNA
transcript:YCL048W-A_mRNA		III	41487	41727	mRNA
transcript:YCL048W_mRNA	SPS22	III	42164	43556	mRNA
transcript:YCL047C_mRNA	POF1	III	43660	44437	mRNA
transcript:YCL045C_mRNA	EMC1	III	44622	46905	mRNA
transcript:YCL046W_mRNA		III	46639	46963	mRNA
transcript:YCL044C_mRNA	MGR1	III	47110	48364	mRNA
transcript:YCL043C_mRNA	PDI1	III	48652	50221	mRNA
transcript:YCL041C_mRNA		III	50132	50627	mRNA
transcript:YCL042W_mRNA		III	50583	50943	mRNA
transcript:YCL040W_mRNA	GLK1	III	50837	52340	mRNA
transcript:YCL039W_mRNA	GID7	III	52644	54882	mRNA
transcript:YCL038C_mRNA	ATG22	III	54940	56527	mRNA
transcript:YCL037C_mRNA	SRO9	III	57373	58678	mRNA
transcript:YCL036W_mRNA	GFD2	III	59025	60726	mRNA
transcript:YCL035C_mRNA	GRX1	III	60840	61173	mRNA
transcript:YCL034W_mRNA	LSB5	III	61657	62722	mRNA
transcript:YCL033C_mRNA	MXR2	III	62775	63282	mRNA
transcript:YCL032W_mRNA	STE50	III	63440	64481	mRNA
transcript:YCL031C_mRNA	RRP7	III	64674	65568	mRNA
transcript:YCL030C_mRNA	HIS4	III	65933	68333	mRNA
transcript:YCL029C_mRNA	BIK1	III	68598	69921	mRNA
transcript:YCL028W_mRNA	RNQ1	III	70149	71367	mRNA
transcript:YCL027W_mRNA	FUS1	III	71802	73341	mRNA
transcript:YCL026C-B_mRNA	HBN1	III	73404	73986	mRNA
transcript:YCL026C-A_mRNA	FRM2	III	74703	75285	mRNA
transcript:YCL025C_mRNA	AGP1	III	76017	77919	mRNA
transcript:YCL023C_mRNA		III	78948	79296	mRNA
transcript:YCL024W_mRNA	KCC4	III	79161	82275	mRNA
transcript:YCL022C_mRNA		III	81569	82085	mRNA
transcript:YCL021W-A_mRNA		III	83619	83997	mRNA
transcript:YCL018W_mRNA	LEU2	III	91323	92418	mRNA
transcript:YCL017C_mRNA	NFS1	III	92776	94270	mRNA
transcript:YCL016C_mRNA	DCC1	III	94620	95763	mRNA
transcript:YCL014W_mRNA	BUD3	III	96280	101191	mRNA
transcript:YCL012C_mRNA		III	101316	101788	mRNA
transcript:YCL011C_mRNA	GBP2	III	102074	103358	mRNA
transcript:YCL010C_mRNA	SGF29	III	103570	104350	mRNA
transcript:YCL009C_mRNA	ILV6	III	104618	105548	mRNA
transcript:YCL008C_mRNA	STP22	III	105695	106853	mRNA
transcript:YCL007C_mRNA		III	106973	107366	mRNA
transcript:YCL005W-A_mRNA	VMA9	III	107022	107417	mRNA
transcript:YCL005W_mRNA	LDB16	III	108020	108791	mRNA
transcript:YCL004W_mRNA	PGS1	III	109104	110670	mRNA
transcript:YCL002C_mRNA		III	110807	111675	mRNA
transcript:YCL001W_mRNA	RER1	III	111915	112482	mRNA
transcript:YCL001W-A_mRNA		III	113079	113541	mRNA
transcript:YCL001W-B_mRNA		III	113769	114024	mRNA
transcript:YCR001W_mRNA		III	115684	115999	mRNA
transcript:YCR002C_mRNA	CDC10	III	117379	118348	mRNA
transcript:YCR003W_mRNA	MRPL32	III	118619	119171	mRNA
transcript:YCR004C_mRNA	YCP4	III	119574	120318	mRNA
transcript:YCR005C_mRNA	CIT2	III	120945	122328	mRNA
transcript:YCR006C_mRNA		III	122529	123003	mRNA
transcript:YCR007C_mRNA		III	126010	126730	mRNA
transcript:YCR008W_mRNA	SAT4	III	128469	130281	mRNA
transcript:YCR009C_mRNA	RVS161	III	130744	131542	mRNA
transcript:YCR010C_mRNA	ADY2	III	132272	133124	mRNA
transcript:YCR011C_mRNA	ADP1	III	133723	136873	mRNA
transcript:YCR012W_mRNA	PGK1	III	137745	138996	mRNA
transcript:YCR013C_mRNA		III	138401	139049	mRNA
transcript:YCR014C_mRNA	POL4	III	139184	140933	mRNA
transcript:YCR015C_mRNA	CTO1	III	141216	142170	mRNA
transcript:YCR016W_mRNA		III	143633	144506	mRNA
transcript:YCR017C_mRNA	CWH43	III	144772	147634	mRNA
transcript:YCR018C_mRNA	SRD1	III	148237	148903	mRNA
transcript:YCR018C-A_mRNA		III	151607	151862	mRNA
transcript:YCR019W_mRNA	MAK32	III	152836	153928	mRNA
transcript:YCR020C_mRNA	PET18	III	154011	154659	mRNA
transcript:YCR020C-A_mRNA	MAK31	III	154829	155096	mRNA
transcript:YCR020W-B_mRNA	HTL1	III	155319	155556	mRNA
transcript:YCR021C_mRNA	HSP30	III	156108	157107	mRNA
transcript:YCR022C_mRNA		III	157420	157765	mRNA
transcript:YCR023C_mRNA		III	158537	160373	mRNA
transcript:YCR024C_mRNA	SLM5	III	160743	162222	mRNA
transcript:YCR024C-B_mRNA		III	162598	162865	mRNA
transcript:YCR024C-A_mRNA	PMP1	III	162944	163067	mRNA
transcript:YCR025C_mRNA		III	163445	163856	mRNA
transcript:YCR026C_mRNA	NPP1	III	164110	166339	mRNA
transcript:YCR027C_mRNA	RHB1	III	167369	167999	mRNA
transcript:YCR028C_mRNA	FEN2	III	170885	172424	mRNA
transcript:YCR028C-A_mRNA	RIM1	III	172949	173440	mRNA
transcript:YCR030C_mRNA	SYP1	III	173825	176438	mRNA
transcript:YCR031C_mRNA	RPS14A	III	177499	178220	mRNA
transcript:YCR032W_mRNA	BPH1	III	179519	186023	mRNA
transcript:YCR033W_mRNA	SNT1	III	186488	190169	mRNA
transcript:YCR034W_mRNA	ELO2	III	190591	191635	mRNA
transcript:YCR035C_mRNA	RRP43	III	191833	193018	mRNA
transcript:YCR036W_mRNA	RBK1	III	193296	194298	mRNA
transcript:YCR037C_mRNA	PHO87	III	194413	197185	mRNA
transcript:YCR038C_mRNA	BUD5	III	197620	199549	mRNA
transcript:YCR038W-A_mRNA		III	199292	199418	mRNA
transcript:YCR039C_mRNA	MATALPHA2	III	199545	200178	mRNA
transcript:YCR040W_mRNA	MATALPHA1	III	200441	200969	mRNA
transcript:YCR041W_mRNA		III	200910	201243	mRNA
transcript:YCR042C_mRNA	TAF2	III	201173	205397	mRNA
transcript:YCR043C_mRNA		III	206260	206644	mRNA
transcript:YCR044C_mRNA	PER1	III	206876	207950	mRNA
transcript:YCR045C_mRNA	RRT12	III	208134	209610	mRNA
transcript:YCR045W-A_mRNA		III	208750	209101	mRNA
transcript:YCR046C_mRNA	IMG1	III	209913	210423	mRNA
transcript:YCR047C_mRNA	BUD23	III	210717	211545	mRNA
transcript:YCR047W-A_mRNA		III	211300	211507	mRNA
transcript:YCR049C_mRNA		III	211870	212317	mRNA
transcript:YCR048W_mRNA	ARE1	III	211928	213761	mRNA
transcript:YCR050C_mRNA		III	213463	213772	mRNA
transcript:YCR051W_mRNA		III	214070	214739	mRNA
transcript:YCR052W_mRNA	RSC6	III	214993	216445	mRNA
transcript:YCR053W_mRNA	THR4	III	216696	218241	mRNA
transcript:YCR054C_mRNA	CTR86	III	218375	220067	mRNA
transcript:YCR057C_mRNA	PWP2	III	220456	223228	mRNA
transcript:YCR059C_mRNA	YIH1	III	223453	224230	mRNA
transcript:YCR060W_mRNA	TAH1	III	224398	224734	mRNA
transcript:YCR061W_mRNA		III	225562	227458	mRNA
transcript:YCR064C_mRNA		III	228094	228505	mRNA
transcript:YCR063W_mRNA	BUD31	III	228317	228791	mRNA
transcript:YCR065W_mRNA	HCM1	III	229309	231004	mRNA
transcript:YCR066W_mRNA	RAD18	III	231499	232963	mRNA
transcript:YCR067C_mRNA	SED4	III	233124	236322	mRNA
transcript:YCR068W_mRNA	ATG15	III	237213	238776	mRNA
transcript:YCR069W_mRNA	CPR4	III	239054	240011	mRNA
transcript:YCR071C_mRNA	IMG2	III	240102	240543	mRNA
transcript:YCR072C_mRNA	RSA4	III	240804	242352	mRNA
transcript:YCR073C_mRNA	SSK22	III	242587	246583	mRNA
transcript:YCR073W-A_mRNA	SOL2	III	246962	247910	mRNA
transcript:YCR075C_mRNA	ERS1	III	248032	248815	mRNA
transcript:YCR075W-A_mRNA	EGO2	III	248974	249202	mRNA
transcript:YCR076C_mRNA	FUB1	III	249292	250045	mRNA
transcript:YCR077C_mRNA	PAT1	III	250237	252628	mRNA
transcript:YCR079W_mRNA	PTC6	III	252844	254173	mRNA
transcript:YCR081W_mRNA	SRB8	III	254370	258654	mRNA
transcript:YCR081C-A_mRNA		III	258414	258651	mRNA
transcript:YCR082W_mRNA	AHC2	III	258882	259269	mRNA
transcript:YCR083W_mRNA	TRX3	III	259577	259961	mRNA
transcript:YCR084C_mRNA	TUP1	III	260310	262452	mRNA
transcript:YCR085W_mRNA		III	262915	263269	mRNA
transcript:YCR086W_mRNA	CSM1	III	263391	263964	mRNA
transcript:YCR087W_mRNA		III	263975	264491	mRNA
transcript:YCR087C-A_mRNA		III	264005	264467	mRNA
transcript:YCR088W_mRNA	ABP1	III	265067	266846	mRNA
transcript:YCR089W_mRNA	FIG2	III	267433	272263	mRNA
transcript:YCR090C_mRNA		III	272314	272863	mRNA
transcript:YCR091W_mRNA	KIN82	III	274403	276566	mRNA
transcript:YCR092C_mRNA	MSH3	III	276763	279820	mRNA
transcript:YCR093W_mRNA	CDC39	III	280116	286443	mRNA
transcript:YCR094W_mRNA	CDC50	III	286761	287937	mRNA
transcript:YCR095C_mRNA	OCA4	III	288169	289258	mRNA
transcript:YCR095W-A_mRNA		III	289638	289797	mRNA
transcript:YCR096C_mRNA	HMRA2	III	293178	293538	mRNA
transcript:YCR097W_mRNA	HMRA1	III	293834	294321	mRNA
transcript:YCR097W-A_mRNA		III	294438	294705	mRNA
transcript:YCR098C_mRNA	GIT1	III	297048	298605	mRNA
transcript:YCR099C_mRNA		III	300831	301299	mRNA
transcript:YCR100C_mRNA		III	301270	302221	mRNA
transcript:YCR101C_mRNA		III	302481	303030	mRNA
transcript:YCR102C_mRNA		III	304360	305467	mRNA
transcript:YCR102W-A_mRNA		III	306734	306932	mRNA
transcript:YCR104W_mRNA	PAU3	III	307800	308175	mRNA
transcript:YCR105W_mRNA	ADH7	III	309069	310155	mRNA
transcript:YCR106W_mRNA	RDS1	III	310957	313456	mRNA
transcript:YCR107W_mRNA	AAD3	III	313889	314981	mRNA
transcript:YCR108C_mRNA		III	315996	316188	mRNA
transcript:YDL248W_mRNA	COS7	IV	1801	2953	mRNA
transcript:YDL247W-A_mRNA		IV	3761	3836	mRNA
transcript:YDL247W_mRNA	MPH2	IV	5984	7814	mRNA
transcript:YDL246C_mRNA	SOR2	IV	8682	9756	mRNA
transcript:YDL245C_mRNA	HXT15	IV	11656	13360	mRNA
transcript:YDL244W_mRNA	THI13	IV	16203	17226	mRNA
transcript:YDL243C_mRNA	AAD4	IV	17576	18566	mRNA
transcript:YDL242W_mRNA		IV	18958	19312	mRNA
transcript:YDL241W_mRNA		IV	20634	21006	mRNA
transcript:YDL240C-A_mRNA		IV	22470	22608	mRNA
transcript:YDL240W_mRNA	LRG1	IV	22822	25876	mRNA
transcript:YDL239C_mRNA	ADY3	IV	26402	28775	mRNA
transcript:YDL238C_mRNA	GUD1	IV	28984	30454	mRNA
transcript:YDL237W_mRNA	AIM6	IV	30656	31829	mRNA
transcript:YDL236W_mRNA	PHO13	IV	32295	33234	mRNA
transcript:YDL235C_mRNA	YPD1	IV	33414	33918	mRNA
transcript:YDL234C_mRNA	GYP7	IV	34236	36477	mRNA
transcript:YDL233W_mRNA	MFG1	IV	36796	38173	mRNA
transcript:YDL232W_mRNA	OST4	IV	38486	38597	mRNA
transcript:YDL231C_mRNA	BRE4	IV	38866	42244	mRNA
transcript:YDL230W_mRNA	PTP1	IV	42699	43707	mRNA
transcript:YDL229W_mRNA	SSB1	IV	44064	45906	mRNA
transcript:YDL228C_mRNA		IV	45276	45918	mRNA
transcript:YDL227C_mRNA	HO	IV	46270	48031	mRNA
transcript:YDL226C_mRNA	GCS1	IV	51114	52173	mRNA
transcript:YDL225W_mRNA	SHS1	IV	52444	54100	mRNA
transcript:YDL224C_mRNA	WHI4	IV	54396	56346	mRNA
transcript:YDL223C_mRNA	HBT1	IV	57264	60405	mRNA
transcript:YDL222C_mRNA	FMP45	IV	60871	61801	mRNA
transcript:YDL221W_mRNA		IV	62010	62562	mRNA
transcript:YDL220C_mRNA	CDC13	IV	62243	65018	mRNA
transcript:YDL219W_mRNA	DTD1	IV	65241	65765	mRNA
transcript:YDL218W_mRNA		IV	66492	67446	mRNA
transcript:YDL217C_mRNA	TIM22	IV	67982	68606	mRNA
transcript:YDL216C_mRNA	RRI1	IV	68996	70319	mRNA
transcript:YDL215C_mRNA	GDH2	IV	70639	73918	mRNA
transcript:YDL214C_mRNA	PRR2	IV	74445	76545	mRNA
transcript:YDL213C_mRNA	NOP6	IV	77288	77966	mRNA
transcript:YDL212W_mRNA	SHR3	IV	78425	79058	mRNA
transcript:YDL211C_mRNA		IV	79293	80412	mRNA
transcript:YDL210W_mRNA	UGA4	IV	84269	85985	mRNA
transcript:YDL209C_mRNA	CWC2	IV	86206	87226	mRNA
transcript:YDL208W_mRNA	NHP2	IV	87511	87982	mRNA
transcript:YDL207W_mRNA	GLE1	IV	88247	89864	mRNA
transcript:YDL206W_mRNA		IV	90175	92464	mRNA
transcript:YDL205C_mRNA	HEM3	IV	92761	93745	mRNA
transcript:YDL204W_mRNA	RTN2	IV	94604	95786	mRNA
transcript:YDL203C_mRNA	ACK1	IV	96081	97953	mRNA
transcript:YDL202W_mRNA	MRPL11	IV	98474	99224	mRNA
transcript:YDL201W_mRNA	TRM8	IV	99560	100421	mRNA
transcript:YDL200C_mRNA	MGT1	IV	100500	101067	mRNA
transcript:YDL199C_mRNA		IV	101289	103353	mRNA
transcript:YDL198C_mRNA	GGC1	IV	103648	104551	mRNA
transcript:YDL197C_mRNA	ASF2	IV	104916	106494	mRNA
transcript:YDL196W_mRNA		IV	106740	107070	mRNA
transcript:YDL195W_mRNA	SEC31	IV	107207	111029	mRNA
transcript:YDL194W_mRNA	SNF3	IV	111579	114234	mRNA
transcript:YDL193W_mRNA	NUS1	IV	114671	115799	mRNA
transcript:YDL192W_mRNA	ARF1	IV	116320	116866	mRNA
transcript:YDL191W_mRNA	RPL35A	IV	117663	118517	mRNA
transcript:YDL190C_mRNA	UFD2	IV	118706	121592	mRNA
transcript:YDL189W_mRNA	RBS1	IV	122215	123589	mRNA
transcript:YDL188C_mRNA	PPH22	IV	123864	124998	mRNA
transcript:YDL187C_mRNA		IV	125508	125838	mRNA
transcript:YDL186W_mRNA		IV	125615	126449	mRNA
transcript:YDL185C-A_mRNA		IV	126607	126835	mRNA
transcript:YDL185W_mRNA	VMA1	IV	126786	130002	mRNA
transcript:YDL184C_mRNA	RPL41A	IV	130406	130484	mRNA
transcript:YDL183C_mRNA		IV	130870	131833	mRNA
transcript:YDL182W_mRNA	LYS20	IV	133436	134723	mRNA
transcript:YDL181W_mRNA	INH1	IV	135178	135436	mRNA
transcript:YDL180W_mRNA		IV	135895	137539	mRNA
transcript:YDL179W_mRNA	PCL9	IV	138290	139205	mRNA
transcript:YDL178W_mRNA	DLD2	IV	139521	141114	mRNA
transcript:YDL177C_mRNA		IV	141208	141721	mRNA
transcript:YDL176W_mRNA		IV	142096	144223	mRNA
transcript:YDL175C_mRNA	AIR2	IV	144483	145518	mRNA
transcript:YDL174C_mRNA	DLD1	IV	145825	147589	mRNA
transcript:YDL173W_mRNA	PAR32	IV	148190	149078	mRNA
transcript:YDL172C_mRNA		IV	148606	149086	mRNA
transcript:YDL171C_mRNA	GLT1	IV	149202	155640	mRNA
transcript:YDL170W_mRNA	UGA3	IV	156317	157904	mRNA
transcript:YDL169C_mRNA	UGX2	IV	158063	158735	mRNA
transcript:YDL168W_mRNA	SFA1	IV	159603	160764	mRNA
transcript:YDL167C_mRNA	NRP1	IV	160994	163154	mRNA
transcript:YDL166C_mRNA	FAP7	IV	163448	164042	mRNA
transcript:YDL165W_mRNA	CDC36	IV	164289	164865	mRNA
transcript:YDL164C_mRNA	CDC9	IV	164986	167254	mRNA
transcript:YDL163W_mRNA		IV	166955	167258	mRNA
transcript:YDL162C_mRNA		IV	167358	167715	mRNA
transcript:YDL161W_mRNA	ENT1	IV	167713	169078	mRNA
transcript:YDL160C-A_mRNA	MHF2	IV	169365	169608	mRNA
transcript:YDL160C_mRNA	DHH1	IV	170409	171930	mRNA
transcript:YDL159W-A_mRNA		IV	172181	172313	mRNA
transcript:YDL159W_mRNA	STE7	IV	172480	174028	mRNA
transcript:YDL159C-B_mRNA		IV	173055	173232	mRNA
transcript:YDL158C_mRNA		IV	173865	174174	mRNA
transcript:YDL157C_mRNA		IV	174231	174588	mRNA
transcript:YDL156W_mRNA	CMR1	IV	174917	176486	mRNA
transcript:YDL155W_mRNA	CLB3	IV	176772	178056	mRNA
transcript:YDL154W_mRNA	MSH5	IV	178333	181039	mRNA
transcript:YDL153C_mRNA	SAS10	IV	181185	183018	mRNA
transcript:YDL152W_mRNA		IV	182821	183187	mRNA
transcript:YDL151C_mRNA	BUD30	IV	183317	183899	mRNA
transcript:YDL150W_mRNA	RPC53	IV	183342	184611	mRNA
transcript:YDL149W_mRNA	ATG9	IV	184924	187918	mRNA
transcript:YDL148C_mRNA	NOP14	IV	188153	190586	mRNA
transcript:YDL147W_mRNA	RPN5	IV	190923	192261	mRNA
transcript:YDL146W_mRNA	LDB17	IV	192749	194225	mRNA
transcript:YDL145C_mRNA	COP1	IV	194570	198176	mRNA
transcript:YDL144C_mRNA		IV	198661	199732	mRNA
transcript:YDL143W_mRNA	CCT4	IV	199995	201582	mRNA
transcript:YDL142C_mRNA	CRD1	IV	201718	202570	mRNA
